,Date,Country,New_cases,New_deaths,New_recovered,Region
2162,2020-02-02,Malaysia,0,0,0,Western Pacific
2163,2020-02-02,Maldives,0,0,0,South-East Asia
2164,2020-02-02,Mali,0,0,0,Africa
2165,2020-02-02,Malta,0,0,0,Europe
2166,2020-02-02,Mauritania,0,0,0,Africa
2167,2020-02-02,Mauritius,0,0,0,Africa
2168,2020-02-02,Mexico,0,0,0,Americas
2169,2020-02-02,Moldova,0,0,0,Europe
2170,2020-02-02,Monaco,0,0,0,Europe
2171,2020-02-02,Mongolia,0,0,0,Western Pacific
2172,2020-02-02,Montenegro,0,0,0,Europe
2173,2020-02-02,Morocco,0,0,0,Eastern Mediterranean
2174,2020-02-02,Mozambique,0,0,0,Africa
2175,2020-02-02,Namibia,0,0,0,Africa
2176,2020-02-02,Nepal,0,0,0,South-East Asia
2177,2020-02-02,Netherlands,0,0,0,Europe
2178,2020-02-02,New Zealand,0,0,0,Western Pacific
2179,2020-02-02,Nicaragua,0,0,0,Americas
2180,2020-02-02,Niger,0,0,0,Africa
2181,2020-02-02,Nigeria,0,0,0,Africa
2182,2020-02-02,North Macedonia,0,0,0,Europe
2183,2020-02-02,Norway,0,0,0,Europe
2184,2020-02-02,Oman,0,0,0,Eastern Mediterranean
2185,2020-02-02,Pakistan,0,0,0,Eastern Mediterranean
2186,2020-02-02,Panama,0,0,0,Americas
2187,2020-02-02,Papua New Guinea,0,0,0,Western Pacific
2188,2020-02-02,Paraguay,0,0,0,Americas
2189,2020-02-02,Peru,0,0,0,Americas
2190,2020-02-02,Philippines,1,1,0,Western Pacific
2191,2020-02-02,Poland,0,0,0,Europe
2192,2020-02-02,Portugal,0,0,0,Europe
2193,2020-02-02,Qatar,0,0,0,Eastern Mediterranean
2194,2020-02-02,Romania,0,0,0,Europe
2195,2020-02-02,Russia,0,0,0,Europe
2196,2020-02-02,Rwanda,0,0,0,Africa
2197,2020-02-02,Saint Kitts and Nevis,0,0,0,Americas
2198,2020-02-02,Saint Lucia,0,0,0,Americas
2199,2020-02-02,Saint Vincent and the Grenadines,0,0,0,Americas
2200,2020-02-02,San Marino,0,0,0,Europe
2201,2020-02-02,Sao Tome and Principe,0,0,0,Africa
2202,2020-02-02,Saudi Arabia,0,0,0,Eastern Mediterranean
2203,2020-02-02,Senegal,0,0,0,Africa
2204,2020-02-02,Serbia,0,0,0,Europe
2205,2020-02-02,Seychelles,0,0,0,Africa
2206,2020-02-02,Sierra Leone,0,0,0,Africa
2207,2020-02-02,Singapore,2,0,0,Western Pacific
2208,2020-02-02,Slovakia,0,0,0,Europe
2209,2020-02-02,Slovenia,0,0,0,Europe
2210,2020-02-02,Somalia,0,0,0,Eastern Mediterranean
2211,2020-02-02,South Africa,0,0,0,Africa
2212,2020-02-02,South Korea,3,0,0,Western Pacific
2213,2020-02-02,South Sudan,0,0,0,Africa
2214,2020-02-02,Spain,0,0,0,Europe
2215,2020-02-02,Sri Lanka,0,0,0,South-East Asia
2216,2020-02-02,Sudan,0,0,0,Eastern Mediterranean
2217,2020-02-02,Suriname,0,0,0,Americas
2218,2020-02-02,Sweden,0,0,0,Europe
2219,2020-02-02,Switzerland,0,0,0,Europe
2220,2020-02-02,Syria,0,0,0,Eastern Mediterranean
2221,2020-02-02,Taiwan*,0,0,0,Western Pacific
2222,2020-02-02,Tajikistan,0,0,0,Europe
2223,2020-02-02,Tanzania,0,0,0,Africa
2224,2020-02-02,Thailand,0,0,0,South-East Asia
2225,2020-02-02,Timor-Leste,0,0,0,South-East Asia
2226,2020-02-02,Togo,0,0,0,Africa
2227,2020-02-02,Trinidad and Tobago,0,0,0,Americas
2228,2020-02-02,Tunisia,0,0,0,Eastern Mediterranean
2229,2020-02-02,Turkey,0,0,0,Europe
2230,2020-02-02,US,0,0,0,Americas
2231,2020-02-02,Uganda,0,0,0,Africa
2232,2020-02-02,Ukraine,0,0,0,Europe
2233,2020-02-02,United Arab Emirates,1,0,0,Eastern Mediterranean
2234,2020-02-02,United Kingdom,0,0,0,Europe
2235,2020-02-02,Uruguay,0,0,0,Americas
2236,2020-02-02,Uzbekistan,0,0,0,Europe
2237,2020-02-02,Venezuela,0,0,0,Americas
2238,2020-02-02,Vietnam,0,0,0,Western Pacific
2239,2020-02-02,West Bank and Gaza,0,0,0,Eastern Mediterranean
2240,2020-02-02,Western Sahara,0,0,0,Africa
2241,2020-02-02,Yemen,0,0,0,Eastern Mediterranean
2242,2020-02-02,Zambia,0,0,0,Africa
2243,2020-02-02,Zimbabwe,0,0,0,Africa
2244,2020-02-03,Afghanistan,0,0,0,Eastern Mediterranean
2245,2020-02-03,Albania,0,0,0,Europe
2246,2020-02-03,Algeria,0,0,0,Africa
2247,2020-02-03,Andorra,0,0,0,Europe
2248,2020-02-03,Angola,0,0,0,Africa
2249,2020-02-03,Antigua and Barbuda,0,0,0,Americas
2250,2020-02-03,Argentina,0,0,0,Americas
2251,2020-02-03,Armenia,0,0,0,Europe
2252,2020-02-03,Australia,0,0,0,Western Pacific
2253,2020-02-03,Austria,0,0,0,Europe
2254,2020-02-03,Azerbaijan,0,0,0,Europe
2255,2020-02-03,Bahamas,0,0,0,Americas
2256,2020-02-03,Bahrain,0,0,0,Eastern Mediterranean
2257,2020-02-03,Bangladesh,0,0,0,South-East Asia
2258,2020-02-03,Barbados,0,0,0,Americas
2259,2020-02-03,Belarus,0,0,0,Europe
2260,2020-02-03,Belgium,0,0,0,Europe
2261,2020-02-03,Belize,0,0,0,Americas
2262,2020-02-03,Benin,0,0,0,Africa
2263,2020-02-03,Bhutan,0,0,0,South-East Asia
2264,2020-02-03,Bolivia,0,0,0,Americas
2265,2020-02-03,Bosnia and Herzegovina,0,0,0,Europe
2266,2020-02-03,Botswana,0,0,0,Africa
2267,2020-02-03,Brazil,0,0,0,Americas
2268,2020-02-03,Brunei,0,0,0,Western Pacific
2269,2020-02-03,Bulgaria,0,0,0,Europe
2270,2020-02-03,Burkina Faso,0,0,0,Africa
2271,2020-02-03,Burma,0,0,0,South-East Asia
2272,2020-02-03,Burundi,0,0,0,Africa
2273,2020-02-03,Cabo Verde,0,0,0,Africa
2274,2020-02-03,Cambodia,0,0,0,Western Pacific
2275,2020-02-03,Cameroon,0,0,0,Africa
2276,2020-02-03,Canada,0,0,0,Americas
2277,2020-02-03,Central African Republic,0,0,0,Africa
2278,2020-02-03,Chad,0,0,0,Africa
2279,2020-02-03,Chile,0,0,0,Americas
2280,2020-02-03,China,3086,64,145,Western Pacific
2281,2020-02-03,Colombia,0,0,0,Americas
2282,2020-02-03,Comoros,0,0,0,Africa
2283,2020-02-03,Congo (Brazzaville),0,0,0,Africa
2284,2020-02-03,Congo (Kinshasa),0,0,0,Africa
2285,2020-02-03,Costa Rica,0,0,0,Americas
2286,2020-02-03,Cote d'Ivoire,0,0,0,Africa
2287,2020-02-03,Croatia,0,0,0,Europe
2288,2020-02-03,Cuba,0,0,0,Americas
2289,2020-02-03,Cyprus,0,0,0,Europe
2290,2020-02-03,Czechia,0,0,0,Europe
2291,2020-02-03,Denmark,0,0,0,Europe
2292,2020-02-03,Djibouti,0,0,0,Eastern Mediterranean
2293,2020-02-03,Dominica,0,0,0,Americas
2294,2020-02-03,Dominican Republic,0,0,0,Americas
2295,2020-02-03,Ecuador,0,0,0,Americas
2296,2020-02-03,Egypt,0,0,0,Eastern Mediterranean
2297,2020-02-03,El Salvador,0,0,0,Americas
2298,2020-02-03,Equatorial Guinea,0,0,0,Africa
2299,2020-02-03,Eritrea,0,0,0,Africa
2300,2020-02-03,Estonia,0,0,0,Europe
2301,2020-02-03,Eswatini,0,0,0,Africa
2302,2020-02-03,Ethiopia,0,0,0,Africa
2303,2020-02-03,Fiji,0,0,0,Western Pacific
2304,2020-02-03,Finland,0,0,0,Europe
2305,2020-02-03,France,0,0,0,Europe
2306,2020-02-03,Gabon,0,0,0,Africa
2307,2020-02-03,Gambia,0,0,0,Africa
2308,2020-02-03,Georgia,0,0,0,Europe
2309,2020-02-03,Germany,2,0,0,Europe
2310,2020-02-03,Ghana,0,0,0,Africa
2311,2020-02-03,Greece,0,0,0,Europe
2312,2020-02-03,Greenland,0,0,0,Europe
2313,2020-02-03,Grenada,0,0,0,Americas
2314,2020-02-03,Guatemala,0,0,0,Americas
2315,2020-02-03,Guinea,0,0,0,Africa
2316,2020-02-03,Guinea-Bissau,0,0,0,Africa
2317,2020-02-03,Guyana,0,0,0,Americas
2318,2020-02-03,Haiti,0,0,0,Americas
2319,2020-02-03,Holy See,0,0,0,Europe
2320,2020-02-03,Honduras,0,0,0,Americas
2321,2020-02-03,Hungary,0,0,0,Europe
2322,2020-02-03,Iceland,0,0,0,Europe
2323,2020-02-03,India,1,0,0,South-East Asia
2324,2020-02-03,Indonesia,0,0,0,South-East Asia
2325,2020-02-03,Iran,0,0,0,Eastern Mediterranean
2326,2020-02-03,Iraq,0,0,0,Eastern Mediterranean
2327,2020-02-03,Ireland,0,0,0,Europe
2328,2020-02-03,Israel,0,0,0,Europe
2329,2020-02-03,Italy,0,0,0,Europe
2330,2020-02-03,Jamaica,0,0,0,Americas
2331,2020-02-03,Japan,0,0,0,Western Pacific
2332,2020-02-03,Jordan,0,0,0,Eastern Mediterranean
2333,2020-02-03,Kazakhstan,0,0,0,Europe
2334,2020-02-03,Kenya,0,0,0,Africa
2335,2020-02-03,Kosovo,0,0,0,Europe
2336,2020-02-03,Kuwait,0,0,0,Eastern Mediterranean
2337,2020-02-03,Kyrgyzstan,0,0,0,Europe
2338,2020-02-03,Laos,0,0,0,Western Pacific
2339,2020-02-03,Latvia,0,0,0,Europe
2340,2020-02-03,Lebanon,0,0,0,Eastern Mediterranean
2341,2020-02-03,Lesotho,0,0,0,Africa
2342,2020-02-03,Liberia,0,0,0,Africa
2343,2020-02-03,Libya,0,0,0,Eastern Mediterranean
2344,2020-02-03,Liechtenstein,0,0,0,Europe
2345,2020-02-03,Lithuania,0,0,0,Europe
2346,2020-02-03,Luxembourg,0,0,0,Europe
2347,2020-02-03,Madagascar,0,0,0,Africa
2348,2020-02-03,Malawi,0,0,0,Africa
2349,2020-02-03,Malaysia,0,0,0,Western Pacific
2350,2020-02-03,Maldives,0,0,0,South-East Asia
2351,2020-02-03,Mali,0,0,0,Africa
2352,2020-02-03,Malta,0,0,0,Europe
2353,2020-02-03,Mauritania,0,0,0,Africa
2354,2020-02-03,Mauritius,0,0,0,Africa
2355,2020-02-03,Mexico,0,0,0,Americas
2356,2020-02-03,Moldova,0,0,0,Europe
2357,2020-02-03,Monaco,0,0,0,Europe
2358,2020-02-03,Mongolia,0,0,0,Western Pacific
2359,2020-02-03,Montenegro,0,0,0,Europe
2360,2020-02-03,Morocco,0,0,0,Eastern Mediterranean
2361,2020-02-03,Mozambique,0,0,0,Africa
2362,2020-02-03,Namibia,0,0,0,Africa
2363,2020-02-03,Nepal,0,0,0,South-East Asia
2364,2020-02-03,Netherlands,0,0,0,Europe
2365,2020-02-03,New Zealand,0,0,0,Western Pacific
2366,2020-02-03,Nicaragua,0,0,0,Americas
2367,2020-02-03,Niger,0,0,0,Africa
2368,2020-02-03,Nigeria,0,0,0,Africa
2369,2020-02-03,North Macedonia,0,0,0,Europe
2370,2020-02-03,Norway,0,0,0,Europe
2371,2020-02-03,Oman,0,0,0,Eastern Mediterranean
2372,2020-02-03,Pakistan,0,0,0,Eastern Mediterranean
2373,2020-02-03,Panama,0,0,0,Americas
2374,2020-02-03,Papua New Guinea,0,0,0,Western Pacific
2375,2020-02-03,Paraguay,0,0,0,Americas
2376,2020-02-03,Peru,0,0,0,Americas
2377,2020-02-03,Philippines,0,0,0,Western Pacific
2378,2020-02-03,Poland,0,0,0,Europe
2379,2020-02-03,Portugal,0,0,0,Europe
2380,2020-02-03,Qatar,0,0,0,Eastern Mediterranean
2381,2020-02-03,Romania,0,0,0,Europe
2382,2020-02-03,Russia,0,0,0,Europe
2383,2020-02-03,Rwanda,0,0,0,Africa
2384,2020-02-03,Saint Kitts and Nevis,0,0,0,Americas
2385,2020-02-03,Saint Lucia,0,0,0,Americas
2386,2020-02-03,Saint Vincent and the Grenadines,0,0,0,Americas
2387,2020-02-03,San Marino,0,0,0,Europe
2388,2020-02-03,Sao Tome and Principe,0,0,0,Africa
2389,2020-02-03,Saudi Arabia,0,0,0,Eastern Mediterranean
2390,2020-02-03,Senegal,0,0,0,Africa
2391,2020-02-03,Serbia,0,0,0,Europe
2392,2020-02-03,Seychelles,0,0,0,Africa
2393,2020-02-03,Sierra Leone,0,0,0,Africa
2394,2020-02-03,Singapore,0,0,0,Western Pacific
2395,2020-02-03,Slovakia,0,0,0,Europe
2396,2020-02-03,Slovenia,0,0,0,Europe
2397,2020-02-03,Somalia,0,0,0,Eastern Mediterranean
2398,2020-02-03,South Africa,0,0,0,Africa
2399,2020-02-03,South Korea,0,0,0,Western Pacific
2400,2020-02-03,South Sudan,0,0,0,Africa
2401,2020-02-03,Spain,0,0,0,Europe
2402,2020-02-03,Sri Lanka,0,0,0,South-East Asia
2403,2020-02-03,Sudan,0,0,0,Eastern Mediterranean
2404,2020-02-03,Suriname,0,0,0,Americas
2405,2020-02-03,Sweden,0,0,0,Europe
2406,2020-02-03,Switzerland,0,0,0,Europe
2407,2020-02-03,Syria,0,0,0,Eastern Mediterranean
2408,2020-02-03,Taiwan*,0,0,0,Western Pacific
2409,2020-02-03,Tajikistan,0,0,0,Europe
2410,2020-02-03,Tanzania,0,0,0,Africa
2411,2020-02-03,Thailand,0,0,0,South-East Asia
2412,2020-02-03,Timor-Leste,0,0,0,South-East Asia
2413,2020-02-03,Togo,0,0,0,Africa
2414,2020-02-03,Trinidad and Tobago,0,0,0,Americas
2415,2020-02-03,Tunisia,0,0,0,Eastern Mediterranean
2416,2020-02-03,Turkey,0,0,0,Europe
2417,2020-02-03,US,3,0,0,Americas
2418,2020-02-03,Uganda,0,0,0,Africa
2419,2020-02-03,Ukraine,0,0,0,Europe
2420,2020-02-03,United Arab Emirates,0,0,0,Eastern Mediterranean
2421,2020-02-03,United Kingdom,6,0,0,Europe
2422,2020-02-03,Uruguay,0,0,0,Americas
2423,2020-02-03,Uzbekistan,0,0,0,Europe
2424,2020-02-03,Venezuela,0,0,0,Americas
2425,2020-02-03,Vietnam,2,0,0,Western Pacific
2426,2020-02-03,West Bank and Gaza,0,0,0,Eastern Mediterranean
2427,2020-02-03,Western Sahara,0,0,0,Africa
2428,2020-02-03,Yemen,0,0,0,Eastern Mediterranean
2429,2020-02-03,Zambia,0,0,0,Africa
2430,2020-02-03,Zimbabwe,0,0,0,Africa
2431,2020-02-04,Afghanistan,0,0,0,Eastern Mediterranean
2432,2020-02-04,Albania,0,0,0,Europe
2433,2020-02-04,Algeria,0,0,0,Africa
2434,2020-02-04,Andorra,0,0,0,Europe
2435,2020-02-04,Angola,0,0,0,Africa
2436,2020-02-04,Antigua and Barbuda,0,0,0,Americas
2437,2020-02-04,Argentina,0,0,0,Americas
2438,2020-02-04,Armenia,0,0,0,Europe
2439,2020-02-04,Australia,1,0,0,Western Pacific
2440,2020-02-04,Austria,0,0,0,Europe
2441,2020-02-04,Azerbaijan,0,0,0,Europe
2442,2020-02-04,Bahamas,0,0,0,Americas
2443,2020-02-04,Bahrain,0,0,0,Eastern Mediterranean
2444,2020-02-04,Bangladesh,0,0,0,South-East Asia
2445,2020-02-04,Barbados,0,0,0,Americas
2446,2020-02-04,Belarus,0,0,0,Europe
2447,2020-02-04,Belgium,1,0,0,Europe
2448,2020-02-04,Belize,0,0,0,Americas
2449,2020-02-04,Benin,0,0,0,Africa
2450,2020-02-04,Bhutan,0,0,0,South-East Asia
2451,2020-02-04,Bolivia,0,0,0,Americas
2452,2020-02-04,Bosnia and Herzegovina,0,0,0,Europe
2453,2020-02-04,Botswana,0,0,0,Africa
2454,2020-02-04,Brazil,0,0,0,Americas
2455,2020-02-04,Brunei,0,0,0,Western Pacific
2456,2020-02-04,Bulgaria,0,0,0,Europe
2457,2020-02-04,Burkina Faso,0,0,0,Africa
2458,2020-02-04,Burma,0,0,0,South-East Asia
2459,2020-02-04,Burundi,0,0,0,Africa
2460,2020-02-04,Cabo Verde,0,0,0,Africa
2461,2020-02-04,Cambodia,0,0,0,Western Pacific
2462,2020-02-04,Cameroon,0,0,0,Africa
2463,2020-02-04,Canada,0,0,0,Americas
2464,2020-02-04,Central African Republic,0,0,0,Africa
2465,2020-02-04,Chad,0,0,0,Africa
2466,2020-02-04,Chile,0,0,0,Americas
2467,2020-02-04,China,3991,66,217,Western Pacific
2468,2020-02-04,Colombia,0,0,0,Americas
2469,2020-02-04,Comoros,0,0,0,Africa
2470,2020-02-04,Congo (Brazzaville),0,0,0,Africa
2471,2020-02-04,Congo (Kinshasa),0,0,0,Africa
2472,2020-02-04,Costa Rica,0,0,0,Americas
2473,2020-02-04,Cote d'Ivoire,0,0,0,Africa
2474,2020-02-04,Croatia,0,0,0,Europe
2475,2020-02-04,Cuba,0,0,0,Americas
2476,2020-02-04,Cyprus,0,0,0,Europe
2477,2020-02-04,Czechia,0,0,0,Europe
2478,2020-02-04,Denmark,0,0,0,Europe
2479,2020-02-04,Djibouti,0,0,0,Eastern Mediterranean
2480,2020-02-04,Dominica,0,0,0,Americas
2481,2020-02-04,Dominican Republic,0,0,0,Americas
2482,2020-02-04,Ecuador,0,0,0,Americas
2483,2020-02-04,Egypt,0,0,0,Eastern Mediterranean
2484,2020-02-04,El Salvador,0,0,0,Americas
2485,2020-02-04,Equatorial Guinea,0,0,0,Africa
2486,2020-02-04,Eritrea,0,0,0,Africa
2487,2020-02-04,Estonia,0,0,0,Europe
2488,2020-02-04,Eswatini,0,0,0,Africa
2489,2020-02-04,Ethiopia,0,0,0,Africa
2490,2020-02-04,Fiji,0,0,0,Western Pacific
2491,2020-02-04,Finland,0,0,0,Europe
2492,2020-02-04,France,0,0,0,Europe
2493,2020-02-04,Gabon,0,0,0,Africa
2494,2020-02-04,Gambia,0,0,0,Africa
2495,2020-02-04,Georgia,0,0,0,Europe
2496,2020-02-04,Germany,0,0,0,Europe
2497,2020-02-04,Ghana,0,0,0,Africa
2498,2020-02-04,Greece,0,0,0,Europe
2499,2020-02-04,Greenland,0,0,0,Europe
2500,2020-02-04,Grenada,0,0,0,Americas
2501,2020-02-04,Guatemala,0,0,0,Americas
2502,2020-02-04,Guinea,0,0,0,Africa
2503,2020-02-04,Guinea-Bissau,0,0,0,Africa
2504,2020-02-04,Guyana,0,0,0,Americas
2505,2020-02-04,Haiti,0,0,0,Americas
2506,2020-02-04,Holy See,0,0,0,Europe
2507,2020-02-04,Honduras,0,0,0,Americas
2508,2020-02-04,Hungary,0,0,0,Europe
2509,2020-02-04,Iceland,0,0,0,Europe
2510,2020-02-04,India,0,0,0,South-East Asia
2511,2020-02-04,Indonesia,0,0,0,South-East Asia
2512,2020-02-04,Iran,0,0,0,Eastern Mediterranean
2513,2020-02-04,Iraq,0,0,0,Eastern Mediterranean
2514,2020-02-04,Ireland,0,0,0,Europe
2515,2020-02-04,Israel,0,0,0,Europe
2516,2020-02-04,Italy,0,0,0,Europe
2517,2020-02-04,Jamaica,0,0,0,Americas
2518,2020-02-04,Japan,2,0,0,Western Pacific
2519,2020-02-04,Jordan,0,0,0,Eastern Mediterranean
2520,2020-02-04,Kazakhstan,0,0,0,Europe
2521,2020-02-04,Kenya,0,0,0,Africa
2522,2020-02-04,Kosovo,0,0,0,Europe
2523,2020-02-04,Kuwait,0,0,0,Eastern Mediterranean
2524,2020-02-04,Kyrgyzstan,0,0,0,Europe
2525,2020-02-04,Laos,0,0,0,Western Pacific
2526,2020-02-04,Latvia,0,0,0,Europe
2527,2020-02-04,Lebanon,0,0,0,Eastern Mediterranean
2528,2020-02-04,Lesotho,0,0,0,Africa
2529,2020-02-04,Liberia,0,0,0,Africa
2530,2020-02-04,Libya,0,0,0,Eastern Mediterranean
2531,2020-02-04,Liechtenstein,0,0,0,Europe
2532,2020-02-04,Lithuania,0,0,0,Europe
2533,2020-02-04,Luxembourg,0,0,0,Europe
2534,2020-02-04,Madagascar,0,0,0,Africa
2535,2020-02-04,Malawi,0,0,0,Africa
2536,2020-02-04,Malaysia,2,0,0,Western Pacific
2537,2020-02-04,Maldives,0,0,0,South-East Asia
2538,2020-02-04,Mali,0,0,0,Africa
2539,2020-02-04,Malta,0,0,0,Europe
2540,2020-02-04,Mauritania,0,0,0,Africa
2541,2020-02-04,Mauritius,0,0,0,Africa
2542,2020-02-04,Mexico,0,0,0,Americas
2543,2020-02-04,Moldova,0,0,0,Europe
2544,2020-02-04,Monaco,0,0,0,Europe
2545,2020-02-04,Mongolia,0,0,0,Western Pacific
2546,2020-02-04,Montenegro,0,0,0,Europe
2547,2020-02-04,Morocco,0,0,0,Eastern Mediterranean
2548,2020-02-04,Mozambique,0,0,0,Africa
2549,2020-02-04,Namibia,0,0,0,Africa
2550,2020-02-04,Nepal,0,0,0,South-East Asia
2551,2020-02-04,Netherlands,0,0,0,Europe
2552,2020-02-04,New Zealand,0,0,0,Western Pacific
2553,2020-02-04,Nicaragua,0,0,0,Americas
2554,2020-02-04,Niger,0,0,0,Africa
2555,2020-02-04,Nigeria,0,0,0,Africa
2556,2020-02-04,North Macedonia,0,0,0,Europe
2557,2020-02-04,Norway,0,0,0,Europe
2558,2020-02-04,Oman,0,0,0,Eastern Mediterranean
2559,2020-02-04,Pakistan,0,0,0,Eastern Mediterranean
2560,2020-02-04,Panama,0,0,0,Americas
2561,2020-02-04,Papua New Guinea,0,0,0,Western Pacific
2562,2020-02-04,Paraguay,0,0,0,Americas
2563,2020-02-04,Peru,0,0,0,Americas
2564,2020-02-04,Philippines,0,0,0,Western Pacific
2565,2020-02-04,Poland,0,0,0,Europe
2566,2020-02-04,Portugal,0,0,0,Europe
2567,2020-02-04,Qatar,0,0,0,Eastern Mediterranean
2568,2020-02-04,Romania,0,0,0,Europe
2569,2020-02-04,Russia,0,0,0,Europe
2570,2020-02-04,Rwanda,0,0,0,Africa
2571,2020-02-04,Saint Kitts and Nevis,0,0,0,Americas
2572,2020-02-04,Saint Lucia,0,0,0,Americas
2573,2020-02-04,Saint Vincent and the Grenadines,0,0,0,Americas
2574,2020-02-04,San Marino,0,0,0,Europe
2575,2020-02-04,Sao Tome and Principe,0,0,0,Africa
2576,2020-02-04,Saudi Arabia,0,0,0,Eastern Mediterranean
2577,2020-02-04,Senegal,0,0,0,Africa
2578,2020-02-04,Serbia,0,0,0,Europe
2579,2020-02-04,Seychelles,0,0,0,Africa
2580,2020-02-04,Sierra Leone,0,0,0,Africa
2581,2020-02-04,Singapore,6,0,0,Western Pacific
2582,2020-02-04,Slovakia,0,0,0,Europe
2583,2020-02-04,Slovenia,0,0,0,Europe
2584,2020-02-04,Somalia,0,0,0,Eastern Mediterranean
2585,2020-02-04,South Africa,0,0,0,Africa
2586,2020-02-04,South Korea,1,0,0,Western Pacific
2587,2020-02-04,South Sudan,0,0,0,Africa
2588,2020-02-04,Spain,0,0,0,Europe
2589,2020-02-04,Sri Lanka,0,0,0,South-East Asia
2590,2020-02-04,Sudan,0,0,0,Eastern Mediterranean
2591,2020-02-04,Suriname,0,0,0,Americas
2592,2020-02-04,Sweden,0,0,0,Europe
2593,2020-02-04,Switzerland,0,0,0,Europe
2594,2020-02-04,Syria,0,0,0,Eastern Mediterranean
2595,2020-02-04,Taiwan*,1,0,0,Western Pacific
2596,2020-02-04,Tajikistan,0,0,0,Europe
2597,2020-02-04,Tanzania,0,0,0,Africa
2598,2020-02-04,Thailand,6,0,0,South-East Asia
2599,2020-02-04,Timor-Leste,0,0,0,South-East Asia
2600,2020-02-04,Togo,0,0,0,Africa
2601,2020-02-04,Trinidad and Tobago,0,0,0,Americas
2602,2020-02-04,Tunisia,0,0,0,Eastern Mediterranean
2603,2020-02-04,Turkey,0,0,0,Europe
2604,2020-02-04,US,0,0,0,Americas
2605,2020-02-04,Uganda,0,0,0,Africa
2606,2020-02-04,Ukraine,0,0,0,Europe
2607,2020-02-04,United Arab Emirates,0,0,0,Eastern Mediterranean
2608,2020-02-04,United Kingdom,0,0,0,Europe
2609,2020-02-04,Uruguay,0,0,0,Americas
2610,2020-02-04,Uzbekistan,0,0,0,Europe
2611,2020-02-04,Venezuela,0,0,0,Americas
2612,2020-02-04,Vietnam,0,0,0,Western Pacific
2613,2020-02-04,West Bank and Gaza,0,0,0,Eastern Mediterranean
2614,2020-02-04,Western Sahara,0,0,0,Africa
2615,2020-02-04,Yemen,0,0,0,Eastern Mediterranean
2616,2020-02-04,Zambia,0,0,0,Africa
2617,2020-02-04,Zimbabwe,0,0,0,Africa
2618,2020-02-05,Afghanistan,0,0,0,Eastern Mediterranean
2619,2020-02-05,Albania,0,0,0,Europe
2620,2020-02-05,Algeria,0,0,0,Africa
2621,2020-02-05,Andorra,0,0,0,Europe
2622,2020-02-05,Angola,0,0,0,Africa
2623,2020-02-05,Antigua and Barbuda,0,0,0,Americas
2624,2020-02-05,Argentina,0,0,0,Americas
2625,2020-02-05,Armenia,0,0,0,Europe
2626,2020-02-05,Australia,0,0,0,Western Pacific
2627,2020-02-05,Austria,0,0,0,Europe
2628,2020-02-05,Azerbaijan,0,0,0,Europe
2629,2020-02-05,Bahamas,0,0,0,Americas
2630,2020-02-05,Bahrain,0,0,0,Eastern Mediterranean
2631,2020-02-05,Bangladesh,0,0,0,South-East Asia
2632,2020-02-05,Barbados,0,0,0,Americas
2633,2020-02-05,Belarus,0,0,0,Europe
2634,2020-02-05,Belgium,0,0,0,Europe
2635,2020-02-05,Belize,0,0,0,Americas
2636,2020-02-05,Benin,0,0,0,Africa
2637,2020-02-05,Bhutan,0,0,0,South-East Asia
2638,2020-02-05,Bolivia,0,0,0,Americas
2639,2020-02-05,Bosnia and Herzegovina,0,0,0,Europe
2640,2020-02-05,Botswana,0,0,0,Africa
2641,2020-02-05,Brazil,0,0,0,Americas
2642,2020-02-05,Brunei,0,0,0,Western Pacific
2643,2020-02-05,Bulgaria,0,0,0,Europe
2644,2020-02-05,Burkina Faso,0,0,0,Africa
2645,2020-02-05,Burma,0,0,0,South-East Asia
2646,2020-02-05,Burundi,0,0,0,Africa
2647,2020-02-05,Cabo Verde,0,0,0,Africa
2648,2020-02-05,Cambodia,0,0,0,Western Pacific
2649,2020-02-05,Cameroon,0,0,0,Africa
2650,2020-02-05,Canada,1,0,0,Americas
2651,2020-02-05,Central African Republic,0,0,0,Africa
2652,2020-02-05,Chad,0,0,0,Africa
2653,2020-02-05,Chile,0,0,0,Americas
2654,2020-02-05,China,3733,72,250,Western Pacific
2655,2020-02-05,Colombia,0,0,0,Americas
2656,2020-02-05,Comoros,0,0,0,Africa
2657,2020-02-05,Congo (Brazzaville),0,0,0,Africa
2658,2020-02-05,Congo (Kinshasa),0,0,0,Africa
2659,2020-02-05,Costa Rica,0,0,0,Americas
2660,2020-02-05,Cote d'Ivoire,0,0,0,Africa
2661,2020-02-05,Croatia,0,0,0,Europe
2662,2020-02-05,Cuba,0,0,0,Americas
2663,2020-02-05,Cyprus,0,0,0,Europe
2664,2020-02-05,Czechia,0,0,0,Europe
2665,2020-02-05,Denmark,0,0,0,Europe
2666,2020-02-05,Djibouti,0,0,0,Eastern Mediterranean
2667,2020-02-05,Dominica,0,0,0,Americas
2668,2020-02-05,Dominican Republic,0,0,0,Americas
2669,2020-02-05,Ecuador,0,0,0,Americas
2670,2020-02-05,Egypt,0,0,0,Eastern Mediterranean
2671,2020-02-05,El Salvador,0,0,0,Americas
2672,2020-02-05,Equatorial Guinea,0,0,0,Africa
2673,2020-02-05,Eritrea,0,0,0,Africa
2674,2020-02-05,Estonia,0,0,0,Europe
2675,2020-02-05,Eswatini,0,0,0,Africa
2676,2020-02-05,Ethiopia,0,0,0,Africa
